date,country_code,cases,deaths,recovered,c1_school_closing,c2_workplace_closing,c3_cancel_public_events,c4_restrictions_on_gatherings,c6_stay_at_home_requirements,c7_restrictions_on_internal_movement,c8_international_travel_controls,e1_income_support,e2_debt/contract_relief,e3_fiscal_measures,e4_international_support,h1_public_information_campaigns,h2_testing_policy,h3_contact_tracing,h4_emergency_investment_in_healthcare,h5_investment_in_vaccines,stringencyindexfordisplay,retail_and_recreation_percent_change_from_baseline,grocery_and_pharmacy_percent_change_from_baseline,parks_percent_change_from_baseline,transit_stations_percent_change_from_baseline,workplaces_percent_change_from_baseline,residential_percent_change_from_baseline
2020-02-28,CHL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,9.0,-2.0,0.0,2.0,1.0
2020-02-29,CHL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,12.0,-8.0,5.0,0.0,0.0
2020-03-01,CHL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,15.0,-15.0,7.0,1.0,2.0
2020-03-02,CHL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,-15.0,2.0,11.0,0.0
2020-03-03,CHL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,10.0,-14.0,3.0,12.0,0.0
2020-03-04,CHL,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,-16.0,5.0,14.0,0.0
2020-03-05,CHL,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.0,-15.0,5.0,15.0,0.0
2020-03-06,CHL,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5335000.0,0.0,1.0,5.0,-12.0,4.0,16.0,0.0
2020-03-07,CHL,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,-20.0,2.0,3.0,3.0
2020-03-08,CHL,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,7.0,-8.0,12.0,-1.0,5.0
2020-03-09,CHL,4.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,2.0,-13.0,5.0,16.0,0.0
2020-03-10,CHL,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,1.0,-17.0,7.0,17.0,-2.0
2020-03-11,CHL,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.0,0.0,-19.0,6.0,16.0,0.0
2020-03-12,CHL,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.0,-1.0,-21.0,5.0,17.0,-1.0
2020-03-13,CHL,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,262830928.0,0.0,0.0,-3.0,5.0,-17.0,3.0,17.0,-1.0
2020-03-14,CHL,23.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.11,1.0,9.0,-21.0,-1.0,4.0,3.0
2020-03-15,CHL,43.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.22,-10.0,17.0,-29.0,-6.0,-1.0,6.0
2020-03-16,CHL,61.0,0.0,0.0,3.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,35.98,-20.0,16.0,-34.0,-18.0,2.0,7.0
2020-03-17,CHL,74.0,0.0,0.0,3.0,1.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,35.98,-31.0,1.0,-39.0,-27.0,-11.0,11.0
2020-03-18,CHL,155.0,0.0,0.0,3.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,44.31,-38.0,2.0,-45.0,-32.0,-18.0,14.0
2020-03-19,CHL,201.0,0.0,0.0,3.0,1.0,2.0,4.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,44.31,-51.0,-17.0,-50.0,-41.0,-27.0,19.0
2020-03-20,CHL,238.0,0.0,0.0,3.0,1.0,2.0,4.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,44.31,-54.0,-21.0,-54.0,-47.0,-31.0,23.0
2020-03-21,CHL,238.0,0.0,0.0,3.0,1.0,2.0,4.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,44.31,-63.0,-31.0,-66.0,-51.0,-32.0,22.0
2020-03-22,CHL,434.0,6.0,0.0,3.0,1.0,2.0,4.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,52.25,-72.0,-45.0,-72.0,-58.0,-38.0,22.0
2020-03-23,CHL,537.0,6.0,0.0,3.0,1.0,2.0,4.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,52.25,-62.0,-38.0,-61.0,-56.0,-41.0,24.0
2020-03-24,CHL,632.0,8.0,1.0,3.0,1.0,2.0,4.0,2.0,0.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,52.25,-64.0,-38.0,-61.0,-57.0,-44.0,25.0
2020-03-25,CHL,746.0,8.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,60.19,-64.0,-36.0,-61.0,-57.0,-44.0,26.0
2020-03-26,CHL,922.0,17.0,2.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,60.19,-61.0,-32.0,-59.0,-54.0,-44.0,25.0
2020-03-27,CHL,1142.0,22.0,3.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,60.19,-67.0,-41.0,-64.0,-65.0,-50.0,31.0
2020-03-28,CHL,1306.0,22.0,4.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,60.19,-68.0,-41.0,-69.0,-61.0,-43.0,25.0
2020-03-29,CHL,1610.0,43.0,5.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,60.19,-73.0,-55.0,-72.0,-64.0,-42.0,24.0
2020-03-30,CHL,1909.0,61.0,6.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,60.19,-63.0,-39.0,-60.0,-63.0,-50.0,26.0
2020-03-31,CHL,2139.0,75.0,7.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,60.19,-61.0,-34.0,-57.0,-59.0,-50.0,25.0
2020-04-01,CHL,2449.0,156.0,8.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,11750000000.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-62.0,-32.0,-59.0,-59.0,-51.0,26.0
2020-04-02,CHL,2738.0,156.0,12.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-64.0,-36.0,-60.0,-61.0,-51.0,27.0
2020-04-03,CHL,3031.0,234.0,16.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-63.0,-36.0,-61.0,-61.0,-50.0,29.0
2020-04-04,CHL,3404.0,335.0,18.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-65.0,-38.0,-67.0,-57.0,-42.0,23.0
2020-04-05,CHL,3737.0,427.0,22.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-69.0,-49.0,-70.0,-59.0,-42.0,20.0
2020-04-06,CHL,4161.0,528.0,27.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-61.0,-37.0,-60.0,-61.0,-49.0,24.0
2020-04-07,CHL,4471.0,618.0,34.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-62.0,-35.0,-59.0,-59.0,-50.0,23.0
2020-04-08,CHL,4815.0,728.0,37.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,5000000000.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-63.0,-34.0,-61.0,-60.0,-50.0,24.0
2020-04-09,CHL,5116.0,898.0,43.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-60.0,-29.0,-59.0,-58.0,-51.0,23.0
2020-04-10,CHL,5546.0,1115.0,48.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-82.0,-56.0,-75.0,-76.0,-78.0,38.0
2020-04-11,CHL,5972.0,1274.0,57.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-75.0,-51.0,-74.0,-67.0,-56.0,26.0
2020-04-12,CHL,6501.0,1571.0,65.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-76.0,-57.0,-76.0,-69.0,-44.0,21.0
2020-04-13,CHL,6927.0,1864.0,73.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-61.0,-40.0,-61.0,-60.0,-48.0,24.0
2020-04-14,CHL,7213.0,2059.0,80.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-62.0,-38.0,-60.0,-59.0,-48.0,23.0
2020-04-15,CHL,7525.0,2367.0,82.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-62.0,-36.0,-61.0,-59.0,-48.0,24.0
2020-04-16,CHL,7917.0,2646.0,92.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-63.0,-38.0,-61.0,-59.0,-48.0,25.0
2020-04-17,CHL,8273.0,2937.0,94.0,3.0,1.0,2.0,4.0,2.0,2.0,3.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,52.25,-62.0,-36.0,-62.0,-60.0,-47.0,28.0
2020-04-18,CHL,8807.0,3299.0,105.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,75.79,-64.0,-40.0,-67.0,-56.0,-37.0,21.0
2020-04-19,CHL,9252.0,3621.0,116.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,75.79,-70.0,-49.0,-71.0,-61.0,-38.0,20.0
2020-04-20,CHL,9730.0,4035.0,126.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,75.79,-61.0,-40.0,-59.0,-59.0,-45.0,22.0
2020-04-21,CHL,10088.0,4338.0,133.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,75.79,-61.0,-39.0,-59.0,-58.0,-46.0,22.0
2020-04-22,CHL,10507.0,4676.0,139.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,75.79,-61.0,-38.0,-60.0,-58.0,-45.0,22.0
2020-04-23,CHL,10832.0,4969.0,147.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,75.79,-63.0,-40.0,-62.0,-59.0,-45.0,24.0
2020-04-24,CHL,11296.0,5386.0,160.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,75.79,-63.0,-40.0,-63.0,-60.0,-45.0,26.0
2020-04-25,CHL,11812.0,5804.0,168.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,75.79,-63.0,-39.0,-67.0,-55.0,-35.0,21.0
2020-04-26,CHL,12306.0,6327.0,174.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,75.79,-68.0,-48.0,-71.0,-60.0,-36.0,19.0
2020-04-27,CHL,12858.0,6746.0,181.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,75.79,,,,,,
2020-04-28,CHL,13331.0,7024.0,189.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,75.79,,,,,,
2020-04-29,CHL,13813.0,7327.0,198.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,75.79,,,,,,
2020-04-30,CHL,14365.0,7710.0,207.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,1.0,0.0,410000000.0,2.0,2.0,2.0,0.0,0.0,75.79,,,,,,
2020-01-22,CHN,1083.3367,1083.3367,1083.3367,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,19.05,,,,,,
2020-01-23,CHN,3684.4197000000004,3684.4197000000004,3684.4197000000004,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,44.19,,,,,,
2020-01-24,CHN,548.0,28.0,17.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,44.19,,,,,,
2020-01-25,CHN,643.0,30.0,18.0,0.0,0.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,44.19,,,,,,
2020-01-26,CHN,920.0,36.0,26.0,3.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,66.42,,,,,,
2020-01-27,CHN,1406.0,39.0,42.0,3.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,66.42,,,,,,
2020-01-28,CHN,2075.0,49.0,56.0,3.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,66.42,,,,,,
2020-01-29,CHN,2877.0,58.0,82.0,3.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,66.42,,,,,,
2020-01-30,CHN,5509.0,101.0,131.0,3.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,66.42,,,,,,
2020-01-31,CHN,6087.0,120.0,133.0,3.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,42780000000.0,0.0,1.0,1.0,2.0,0.0,0.0,66.42,,,,,,
2020-02-01,CHN,8141.0,135.0,171.0,3.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,476000000000.0,0.0,1.0,1.0,2.0,0.0,0.0,66.42,,,,,,
2020-02-02,CHN,9802.0,214.0,213.0,3.0,3.0,2.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,66.42,,,,,,
2020-02-03,CHN,11891.0,275.0,259.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,61.12,,,,,,
2020-02-04,CHN,16630.0,463.0,361.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,242440000000.0,0.0,1.0,1.0,2.0,0.0,0.0,61.12,,,,,,
2020-02-05,CHN,19716.0,614.0,425.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,61.12,,,,,,
2020-02-06,CHN,23707.0,843.0,491.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,61.12,,,,,,
2020-02-07,CHN,27440.0,1115.0,563.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,61.12,,,,,,
2020-02-08,CHN,30587.0,1477.0,633.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,61.12,,,,,,
2020-02-09,CHN,34110.0,1999.0,718.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,61.12,,,,,,
2020-02-10,CHN,36814.0,2596.0,805.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,57.95,,,,,,
2020-02-11,CHN,39829.0,3219.0,905.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,57.95,,,,,,
2020-02-12,CHN,42354.0,3918.0,1012.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,57.95,,,,,,
2020-02-13,CHN,44386.0,4636.0,1112.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,57.95,,,,,,
2020-02-14,CHN,44759.0,5082.0,1117.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,57.95,,,,,,
2020-02-15,CHN,59895.0,6217.0,1369.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,57.95,,,,,,
2020-02-16,CHN,66358.0,7977.0,1521.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,57.95,,,,,,
2020-02-17,CHN,68413.0,9298.0,1663.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,57.95,,,,,,
2020-02-18,CHN,70513.0,10755.0,1766.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,57.95,,,,,,
2020-02-19,CHN,72434.0,12462.0,1864.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,57.95,,,,,,
2020-02-20,CHN,74211.0,14206.0,2003.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,57.95,,,,,,
2020-02-21,CHN,74619.0,15962.0,2116.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,57.95,,,,,,
2020-02-22,CHN,75077.0,18014.0,2238.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,57.95,,,,,,
2020-02-23,CHN,75550.0,18704.0,2238.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,14190000000.0,0.0,57.95,,,,,,
2020-02-24,CHN,77001.0,22699.0,2443.0,3.0,3.0,2.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,57.95,,,,,,
2020-02-25,CHN,77022.0,23187.0,2445.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,63.51,,,,,,
2020-02-26,CHN,77241.0,25015.0,2595.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,63.51,,,,,,
2020-02-27,CHN,77754.0,27676.0,2665.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,63.51,,,,,,
2020-02-28,CHN,78166.0,30084.0,2717.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,63.51,,,,,,
2020-02-29,CHN,78600.0,32930.0,2746.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,63.51,,,,,,
2020-03-01,CHN,78928.0,36329.0,2790.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,63.51,,,,,,
2020-03-02,CHN,79356.0,39320.0,2837.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,63.51,,,,,,
2020-03-03,CHN,79932.0,42162.0,2872.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,63.51,,,,,,
2020-03-04,CHN,80136.0,44854.0,2914.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,1566000000.0,0.0,63.51,,,,,,
2020-03-05,CHN,80261.0,47450.0,2947.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,63.51,,,,,,
2020-03-06,CHN,80386.0,50001.0,2983.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,63.51,,,,,,
2020-03-07,CHN,80537.0,52292.0,3015.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,63.51,,,,,,
2020-03-08,CHN,80690.0,53944.0,3044.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,63.51,,,,,,
2020-03-09,CHN,80770.0,55539.0,3072.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,63.51,,,,,,
2020-03-10,CHN,80823.0,57388.0,3100.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,63.51,,,,,,
2020-03-11,CHN,80860.0,58804.0,3123.0,3.0,3.0,2.0,4.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,63.51,,,,,,
2020-03-12,CHN,80887.0,60181.0,3139.0,3.0,3.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,59.54,,,,,,
2020-03-13,CHN,80921.0,61644.0,3161.0,3.0,3.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,59.54,,,,,,
2020-03-14,CHN,80932.0,62901.0,3172.0,3.0,3.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,59.54,,,,,,
2020-03-15,CHN,80945.0,64196.0,3180.0,3.0,3.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,129000000000.0,0.0,1.0,2.0,2.0,0.0,0.0,59.54,,,,,,
2020-03-16,CHN,80977.0,65660.0,3193.0,3.0,3.0,2.0,4.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,56.37,,,,,,
2020-03-17,CHN,81003.0,67017.0,3203.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,56.37,,,,,,
2020-03-18,CHN,81033.0,67910.0,3217.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,56.37,,,,,,
2020-03-19,CHN,81058.0,68798.0,3230.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,56.37,,,,,,
2020-03-20,CHN,81102.0,69755.0,3241.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,56.37,,,,,,
2020-03-21,CHN,81156.0,70535.0,3249.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,56.37,,,,,,
2020-03-22,CHN,81250.0,71266.0,3253.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,56.37,,,,,,
2020-03-23,CHN,81305.0,71857.0,3259.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,56.37,,,,,,
